Is Impresa?,Nom,Nom Lliga,Dia partit,Horari partit,Categoria,Subcategoria,Data Pagament Albara,Data Introducció,Nivell,Domicili,Modalitat,Núm. sorteig,Observacions,Grups,Email
0,Escola Josep Mº Jujol (Valors IPP),FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,,2025-09-18,Nivell E,"C. Neptú, 8",FUTBOL 5,Casa,,,cordactivjujol@gmail.com
0,Escola Josep Mº Jujol (Valors IPP),FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,BENJAMÍ,MIXT,,2025-09-18,Nivell E,"C. Neptú, 8",FUTBOL 5,Fora,,,cordactivjujol@gmail.com
0,Escola Josep Mº Jujol (Valors IPP),FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,PREALEVÍ,MIXT,,2025-09-18,Nivell E,"C. Neptú, 8",FUTBOL 5,Fora,,,cordactivjujol@gmail.com
1,Escola Tabor (CEM Sagrada Familia),FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,ALEVÍ,MIXT,2025-09-19,2025-09-18,Nivell C,"C. Cartagena, 231-239",FUTBOL 5,Fora,,,daniruiz275@gmail.com
1,Escola Tabor (CEM Sagrada Familia),FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,PREALEVÍ,MIXT,2025-09-19,2025-09-18,Nivell C,"C. Cartagena, 231-239",FUTBOL 5,Fora,,,pohumo12@gmail.com
1,Escola Tabor (CEM Sagrada Familia),FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,BENJAMÍ,MIXT,2025-09-19,2025-09-18,Nivell C,"C. Cartagena, 231-239",FUTBOL 5,Casa,,,cgiraldo88@gmail.com
1,Coret AE,FUTBOL 5 LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Diumenge,11:00 h,SÈNIOR,MIXT,2025-09-22,2025-09-18,Nivell C,"Pl. Voluntaris Olímpics, 3",FUTBOL 5,,,,jorgehr8@gmail.com
1,CE Vincit-Provençalenc B,FUTBOL 5 JUVENIL FEMENÍ 1ª FASE CEEB,Divendres,20:00 h,JUVENIL,FEMENÍ,2025-09-24,2025-09-17,Nivell D,"Pg. Lluís Companys, 18",FUTBOL 5,Fora,,,cevincit@gmail.com
1,CE Vincit-Provençalenc,FUTBOL 5 INFANTIL FEMENÍ 1ª FASE CEEB,Divendres,19:00 h,INFANTIL,FEMENÍ,2025-09-24,2025-09-17,Nivell C,"C. Nàpols, 42",FUTBOL 5,Fora,,,cevincit@gmail.com
0,Trinitat Unió Esportiva,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,Dissabte,09:00 h,SÈNIOR,MIXT,2025-09-27,2025-09-17,Nivell C,C. Chafarines (cant. C. Pedrosa),VOLEIBOL,Indiferent,,AMISTÓS FUTBOL 5,andres12topu@gmail.com
1,"AF Sant Antoni Futsal ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,2025-09-17,2025-09-17,Nivell E,"C. Comte Borrell, 21-25",FUTBOL 5,Fora,,,lluiscubero98@gmail.com
1,"AF Sant Antoni Futsal ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,BENJAMÍ,MIXT,2025-09-17,2025-09-17,Nivell E,"C. Comte Borrell, 21-25",FUTBOL 5,Casa,,,lluiscubero98@gmail.com
1,"AF Sant Antoni Futsal ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREBENJAMÍ,MIXT,2025-09-17,2025-09-17,Nivell E,"C. Comte Borrell, 21-25",FUTBOL 5,Casa,,,lluiscubero98@gmail.com
0,"Secció Esportiva Santa Eulalia (SESE) ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,Dissabte,09:00 h,INFANTIL,MIXT,,2025-09-17,Nivell C,"C. Joan Alcover, 6",BÀSQUET,Casa,,,marcmillera44@gmail.com
0,"JesuÏtes Sarria-Sant Ignasi ""A""",FUTBOL 7 ALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,FEMENÍ,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,5,Respecteu pautes,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""D""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,5,Respecteu pautes,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""C""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,5,,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""B""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,1,Respecteu pautes,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""A""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,1,,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""C""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,5,,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""B""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,1,Respecteu pautes,,pe.futbol.santignasi@fje.edu
0,"JesuÏtes Sarria-Sant Ignasi ""A""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Carrasco i Formiguera, 32 (entrada C. General Vives, 28-40)",FUTBOL 7,1,Respecteu pautes,,pe.futbol.santignasi@fje.edu
0,"Escola Pia Nostra Senyora ""B""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,19:30 h,INFANTIL,MIXT,2025-09-18,2025-09-17,Nivell E,"C. Diputació, 277",VOLEIBOL,,,,david.deluna@nostrasenyora.epiaedu.cat
0,"Escola Pia Nostra Senyora ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,2025-09-18,2025-09-17,Nivell E,"C. Diputació, 277",VOLEIBOL,,,,david.deluna@nostrasenyora.epiaedu.cat
0,Col·legi Maristes Sants-Les Corts,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell E,"C. Olzinelles, 6",FUTBOL 5,Casa,,,alexbm@maristes.com
0,Col·legi Maristes Sants-Les Corts,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-17,Nivell E,"C. Olzinelles, 6",FUTBOL 5,Fora,,,alexb@maristes.com
0,Col·legi Maristes Sants-Les Corts,FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,Divendres,18:00 h,MENUDETS,MIXT,,2025-09-17,Nivell E,"C. Olzinelles, 6",FUTBOL 5,,,,alexbm@maristes.com
1,"Escola Carlit (AE L'Eixample) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,MIXT,,2025-09-17,Nivell E,"C. Roger de Flor, 162",BÀSQUET,1,,,carlit@ae-eixample.cat
1,"Escola Carlit (AE L'Eixample) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,PREALEVÍ,MIXT,,2025-09-17,Nivell C,"C. Roger de Flor, 162",FUTBOL 5,5,,,carlit@ae-eixample.cat
1,"Escola Carlit (AE L'Eixample) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Roger de Flor, 162",FUTBOL 5,5,,,carlit@ae-eixample.cat
0,"Escola Costa i Llobera (AE Can Caralleu) ""Negre""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Dissabte,11:15 h,ALEVÍ,MIXT,,2025-09-17,Nivell C,"C. dels Esports, 2-8",VOLEIBOL,3,,,mtrabal@cancaralleu.cat
0,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,ALEVÍ,MIXT,,2025-09-17,Nivell B,"C. dels Esports, 2-8",VOLEIBOL,3,,,mtrabal@cancaralleu.cat
0,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. dels Esports, 2-8",VOLEIBOL,3,,,mtrabal@cancaralleu.cat
1,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-17,Nivell B,"C. dels Esports, 2-8",BÀSQUET,1,,,mtrabal@cancaralleu.cat
0,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-17,Nivell C,"C. dels Esports, 2-8",VOLEIBOL,5,,,mtrabal@cancaralleu.cat
1,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-17,Nivell D,"C. dels Esports, 2-8",FUTBOL 5,5,,,mtrabal@cancaralleu.cat
1,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",FUTBOL 5 ALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,ALEVÍ,FEMENÍ,,2025-09-17,Nivell C,"C. dels Esports, 2-8",FUTBOL 5,5,,,mtrabal@cancaralleu.cat
1,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",FUTBOL 5 BENJAMÍ FEMENÍ 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,FEMENÍ,,2025-09-17,Nivell C,"C. dels Esports, 2-8",FUTBOL 5,1,,,mtrabal@cancaralleu.cat
0,"AFA Escola Taber (AE Can Caralleu) ""Vermell""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. dels Esports, 2-8",FUTBOL 7,1,,,mtrabal@cancaralleu.cat
1,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",BÀSQUET PREINFANTIL MIXT 1ª FASE CEEB,Divendres,19:15 h,PREINFANTIL,MIXT,,2025-09-17,Nivell D,"C. dels Esports, 2-8",BÀSQUET,1,,,mtrabal@cancaralleu.cat
1,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"Pg. de la Blada, 3",BÀSQUET,1,,,mtrabal@cancaralleu.cat
1,"Escola Nabí ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,2025-09-26,2025-09-17,Nivell C,"C. Elisa Moragas, 38",FUTBOL 5,Casa,,,rgalban@escolanabi.org
1,"OAK House British School ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,Divendres,20:00 h,JUVENIL,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,1,LLIGA DELS DIVENDRES,,d.batallanos@gmail.com
1,"Escola Nabí ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,2025-09-26,2025-09-17,Nivell C,"C. Elisa Moragas, 38",FUTBOL 5,Casa,,,rgalban@escolanabi.org
1,"OAK House British School ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:00 h,CADET,MIXT,,2025-09-17,Nivell D,"C. Sant Pere Claver, 12-18",FUTBOL 5,5,LLIGA DELS DISSABTES,,nachomuca1987@gmail.com
1,"OAK House British School ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,20:00 h,INFANTIL,MIXT,,2025-09-17,Nivell D,"C. Sant Pere Claver, 12-18",FUTBOL 5,5,LLIGA DELS DIVENDRES,,pepruiz85@gmail.com
1,"OAK House British School ""A""",FUTBOL 5 PREINFANTIL FEMENÍ 1ª FASE CEEB,Divendres,19:00 h,PREINFANTIL,FEMENÍ,,2025-09-17,Nivell D,"C. Sant Pere Claver, 12-18",FUTBOL 5,1,LLIGA DELS DIVENDRES,,daniarrufat@icloud.com
1,"OAK House British School ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,ALEVÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,5,LLIGA DELS DIVENDRES,,nachomuca1987@gmail.com
1,"OAK House British School ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,PREALEVÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,1,LLIGA DELS DIVENDRES,,xasps@hotmail.com
1,"OAK House British School ""B""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,5,lLLIGA DELS DIVENDRES,,ahernando@oakhouseschool.com
1,"OAK House British School ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,BENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,5,LLIGA DELS DIVENDRES,,toni.lozano3@gmail.com
1,"OAK House British School ""B""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,1,LLIGA DE DIVENDRES,,toniperezcanovas@hotmail.com
1,"OAK House British School ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-17,Nivell C,"C. Sant Pere Claver, 12-18",FUTBOL 5,1,LLIGA DELS DIVENDRES,,alexguerratem@gmail.com
0,Institut Goya SPOT,VOLEIBOL CADET MIXT 1ª FASE CEEB,Divendres,19:30 h,CADET,MIXT,2025-09-26,2025-09-16,Nivell E,"C. Garriga i Roca, 21",VOLEIBOL,5,,,nandu954@gmail.com
0,Institut Goya SPOT,VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,2025-09-26,2025-09-16,Nivell E,"C. Garriga i Roca, 21",VOLEIBOL,5,,,nandu954@gmail.com
1,Institut Goya SPOT,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,2025-09-26,2025-09-16,Nivell E,"C. Garriga i Roca, 21",FUTBOL 5,1,,,nandu954@gmail.com
1,Àngels Garriga SPOT,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:15 h,ALEVÍ,MIXT,2025-09-26,2025-09-16,Nivell E,"C. Gallecs, 22",FUTBOL 5,1,,,nandu954@gmail.com
1,Àngels Garriga SPOT,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,MIXT,2025-09-26,2025-09-16,Nivell E,"C. Gallecs, 22",FUTBOL 5,1,,,nandu954@gmail.com
1,Manyanet Sant Andreu,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,BENJAMÍ,MIXT,,2025-09-16,Nivell B,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,Manyanet Sant Andreu,FUTBOL 5 CADET FEMENÍ 1ª FASE CEEB,Dissabte,12:00 h,CADET,FEMENÍ,,2025-09-16,Nivell C,"C. Pare Manyanet, 19",FUTBOL 5,1,,,futsal.ampa@santandreu.manyanet.org
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:30 h,CADET,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,1,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,20:30 h,INFANTIL,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,5,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Groc""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,PREALEVÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,5,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Groc""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,ALEVÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,5,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,PREALEVÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,1,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Divendres,19:30 h,ALEVÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,1,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 ALEVÍ FEMENÍ 1ª FASE CEEB,Divendres,18:30 h,ALEVÍ,FEMENÍ,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,5,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Negre""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,BENJAMÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,1,,,futbolsala@gracia.lasalle.cat
1,"CE La Salle Gracia ""Groc""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,BENJAMÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,5,,,futbolsala@gracia.lasalle.cat
1,CE La Salle Gracia,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,2025-09-17,2025-09-16,Nivell C,"Pl. del Nord, 14",FUTBOL 5,1,,,futbolsala@gracia.lasalle.cat
1,Casal de Joves Zona Nord,FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,Dissabte,10:30 h,SÈNIOR,MIXT,2025-09-28,2025-09-16,Nivell B,"Ptge. del Brull, 5",FUTBOL 5,Indiferent,,,carrascoesperabe@gmail.com
0,"Col·legi Maristes Sants-Les Corts ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:30 h,PREBENJAMÍ,MIXT,,2025-09-16,Nivell E,"C. Olzinelles, 6",BÀSQUET,Casa,L'equip estará formar per majoria de prebenjamins. Pero tindrem 3 fitxes de Benjamín tot i aixi voldriem participar en categoría prebenjami encara que sigui en no competició. Gracies.,,xaviersola1995@gmail.com
1,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,INFANTIL,MIXT,,2025-09-16,Nivell D,"C. dels Esports, 2-8",FUTBOL 5,1,,,mtrabal@cancaralleu.cat
1,"Escola Costa i Llobera (AE Can Caralleu) ""Negre""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,MIXT,,2025-09-16,Nivell C,"Pg. de la Blada, 3",FUTBOL 5,5,,,mtrabal@cancaralleu.cat
1,"Escola Costa i Llobera (AE Can Caralleu) ""Groc""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:15 h,PREALEVÍ,MIXT,,2025-09-16,Nivell C,"Pg. de la Blada, 3",FUTBOL 5,1,,,mtrabal@cancaralleu.cat
0,"CES Bosco Horta ""A""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,Divendres,18:00 h,PREINFANTIL,MIXT,,2025-09-15,Nivell E,"Pg. Vall d´Hebron, 258 (accés per Av. Estatut, s/n)",VOLEIBOL,Casa,,,Alexandre.diaz@salesians.cat
0,"CES Bosco Horta ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Divendres,19:00 h,CADET,FEMENI,,2025-09-15,Nivell E,"Pg. Vall d´Hebron, 258 (accés per Av. Estatut, s/n)",VOLEIBOL,Casa,,,Alexandre.diaz@salesians.cat
0,Bravas,VOLEIBOL LLIGA ABSOLUTA MIXT 1ª FASE CEEB,Divendres,20:30 h,SÈNIOR,MIXT,2025-09-23,2025-09-15,Nivell C,"Via Augusta, 140",VOLEIBOL,,,,claudia.saju@gmail.com
1,"Club Joventut Les Corts ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,Dissabte,10:00 h,ALEVÍ,MIXT,,2025-09-15,Nivell B,"C. Martí i Franques, 19-21 (cant. Av. Joan XXIII)",FUTBOL 5,Fora,,,futbolsala_adjunt@joventutlescorts.cat
1,"Club Joventut Les Corts ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,BENJAMÍ,MIXT,,2025-09-15,Nivell A,"C. Martí i Franques, 19-21 (cant. Av. Joan XXIII)",FUTBOL 5,Casa,,,futbolsala_adjunt@joventutlescorts.cat
1,"Club Joventut Les Corts ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Dissabte,09:00 h,PREBENJAMÍ,MIXT,,2025-09-15,Nivell A,"C. Martí i Franques, 19-21 (cant. Av. Joan XXIII)",FUTBOL 5,Fora,,,futbolsala_adjunt@joventutlescorts.cat
1,"Club Joventut Les Corts ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,Dissabte,09:00 h,MENUTS,MIXT,,2025-09-15,Nivell A,"C. Martí i Franques, 19-21 (cant. Av. Joan XXIII)",FUTBOL 5,Casa,,,futbolsala_adjunt@joventutlescorts.cat
1,"EFS Vesuvi ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:40 h,BENJAMÍ,MIXT,,2025-09-15,Nivell C,C. Chafarines (cant. C. Pedrosa),FUTBOL 5,4,,"AMISTÓS FUTBOL 5, COPA BENJAMI PROVA 1",josetorero1977@gmail.com
0,"Escola Bac de Roda (7 d'Aventura) ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,Divendres,20:00 h,CADET,MIXT,,2025-09-15,Nivell E,"C. Fluvià, 253 (cant. C. Huelva)",FUTBOL 5,5,,,joseluiscalatrava@yahoo.es
0,"Escola Bac de Roda (7 d'Aventura) ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,Divendres,19:00 h,INFANTIL,MIXT,,2025-09-15,Nivell E,"C. Fluvià, 253 (cant. C. Huelva)",FUTBOL 5,5,,,joseluiscalatrava@yahoo.es
0,"Escola Bac de Roda (7 d'Aventura) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-15,Nivell E,"C. Fluvià, 253 (cant. C. Huelva)",FUTBOL 5,5,,,joseluiscalatrava@yahoo.es
0,"Escola Bac de Roda (7 d'Aventura) ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,Divendres,19:00 h,BENJAMÍ,MIXT,,2025-09-15,Nivell E,"C. Fluvià, 253 (cant. C. Huelva)",FUTBOL 5,1,,,joseluiscalatrava@yahoo.es
0,"Escola Bac de Roda (7 d'Aventura) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-15,Nivell E,"C. Fluvià, 253 (cant. C. Huelva)",FUTBOL 5,1,,,joseluiscalatrava@yahoo.es
0,"FC Martinenc ""A""",HOQUEI PATINS BENJAMI MIXT 1ª FASE CEEB,Dissabte,09:00 h,BENJAMÍ,MIXT,2025-09-22,2025-09-15,Nivell A,"C. Granja Vella, 3",HOQUEI PATINS,Fora,,,hoqueipatins.martinenc@gmail.com
1,Col·legi SAFA Horta,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREALEVÍ,MIXT,,2025-09-15,Nivell E,"C. Peris i Mencheta, 26-46",FUTBOL 5,Fora,,,javiruiz_moreno@hotmail.com
0,"FC Martinenc ""A""",HOQUEI PATINS MENUTS|MENUDES MIXT 1ª FASE CEEB,Dissabte,09:00 h,MENUTS,MIXT,2025-09-22,2025-09-15,Nivell A,"C. Granja Vella, 3",HOQUEI PATINS,Casa,,,hoqueipatins.martinenc@gmail.com
1,"Col·legi SAFA Horta ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,Divendres,18:00 h,PREBENJAMÍ,MIXT,,2025-09-15,Nivell E,"C. Peris i Mencheta, 26-46",FUTBOL 5,Casa,,,javiruiz_moreno@hotmail.com
0,"Club Joventut Les Corts ""Groc""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,Dissabte,10:30 h,JUVENIL,FEMENI,,2025-09-14,Nivell A,"C. Déu i Mata, 65",VOLEIBOL,Fora,,,volei_adjunt@joventutlescorts.cat
0,"Club Joventut Les Corts ""Verd""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Dissabte,09:00 h,CADET,FEMENI,,2025-09-14,Nivell A,"C. Déu i Mata, 65",VOLEIBOL,Fora,,,volei_adjunt@joventutlescorts.cat
0,"Club Joventut Les Corts ""Groc""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,Dissabte,10:30 h,CADET,FEMENI,,2025-09-14,Nivell A,"C. Déu i Mata, 65",VOLEIBOL,Casa,,,volei_adjunt@joventutlescorts.cat
